FEATURE_ID,FEATURE_NA,LATITUDE,LONGITUDE,OID_,FEATURE__1,FEATURE__2,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIMARY_LO,PRIMARY__1,PRIMARY__2,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEVATION,MAP_NAME
      913189.000000,Negrito Tank,          33.626447,        -108.538948,27527,913189,Negrito Tank,Reservoir,NM,35,Catron,3,333735N,1083220W,                 34,               -109,,,,,2202,Eagle Pea
      913190.000000,Perry Canyon Tank,          33.639224,        -108.591727,27528,913190,Perry Canyon Tank,Reservoir,NM,35,Catron,3,333821N,1083530W,                 34,               -109,,,,,2295,Eagle Pea
      913191.000000,Kiehnes Canyon Tank,          33.653668,        -108.629505,27529,913191,Kiehnes Canyon Tank,Reservoir,NM,35,Catron,3,333913N,1083746W,                 34,               -109,,,,,2220,Milligan
      913192.000000,Five Springs Tank,          33.742833,        -108.505893,27530,913192,Five Springs Tank,Reservoir,NM,35,Catron,3,334434N,1083021W,                 34,               -109,,,,,2521,Eagle Pea
      913193.000000,End of Road Tank,          33.713944,        -108.556727,27531,913193,End of Road Tank,Reservoir,NM,35,Catron,3,334250N,1083324W,                 34,               -109,,,,,2431,Eagle Pea
      913194.000000,Red Tank,          33.668389,        -108.828399,27532,913194,Red Tank,Reservoir,NM,35,Catron,3,334006N,1084942W,                 34,               -109,,,,,2110,Reserve
      913195.000000,Lower Plaza Tank Number One,          33.657000,        -108.800342,27533,913195,Lower Plaza Tank Number,Reservoir,NM,35,Catron,3,333925N,1084801W,                 34,               -109,,,,,1844,Reserve
      913197.000000,Spring Tank,          33.637557,        -108.767286,27534,913197,Spring Tank,Reservoir,NM,35,Catron,3,333815N,1084602W,                 34,               -109,,,,,1998,Reserve
      913198.000000,Saddle Tank,          33.625335,        -108.762841,27535,913198,Saddle Tank,Reservoir,NM,35,Catron,3,333731N,1084546W,                 34,               -109,,,,,2050,Reserve
      913199.000000,Willow Spring Tank,          33.633668,        -108.698395,27536,913199,Willow Spring Tank,Reservoir,NM,35,Catron,3,333801N,1084154W,                 34,               -109,,,,,2194,Milligan
      913201.000000,S U Tank Number Two,          33.714499,        -108.801176,27537,913201,S U Tank Number Two,Reservoir,NM,35,Catron,3,334252N,1084804W,                 34,               -109,,,,,1857,Reserve
      913202.000000,Wee Tank,          33.709777,        -108.796453,27538,913202,Wee Tank,Reservoir,NM,35,Catron,3,334235N,1084747W,                 34,               -109,,,,,1995,Reserve
      913204.000000,Stone Tank,          33.674778,        -108.808120,27539,913204,Stone Tank,Reservoir,NM,35,Catron,3,334029N,1084829W,                 34,               -109,,,,,2154,Reserve
      913205.000000,Lower Plaza Tank Number Two,          33.667833,        -108.810620,27540,913205,Lower Plaza Tank Number,Reservoir,NM,35,Catron,3,334004N,1084838W,                 34,               -109,,,,,2182,Reserve
      913208.000000,Balkie Tank,          33.720610,        -108.836455,27541,913208,Balkie Tank,Reservoir,NM,35,Catron,3,334314N,1085011W,                 34,               -109,,,,,1946,Reserve
      913211.000000,Corner Dry Pasture Tank,          32.698983,        -105.825257,27542,913211,Corner Dry Pasture Tank,Reservoir,NM,35,Otero,35,324156N,1054931W,                 33,               -106,,,,,2128,Bug Scuff
      913212.000000,Jake Tank,          32.689816,        -105.835813,27543,913212,Jake Tank,Reservoir,NM,35,Otero,35,324123N,1055009W,                 33,               -106,,,,,2131,Bug Scuff
      913216.000000,Turkey Roost Tank,          32.741481,        -105.860258,27544,913216,Turkey Roost Tank,Reservoir,NM,35,Otero,35,324429N,1055137W,                 33,               -106,,,,,2259,Bug Scuff
      913219.000000,Moore Tank,          32.708704,        -105.843869,27545,913219,Moore Tank,Reservoir,NM,35,Otero,35,324231N,1055038W,                 33,               -106,,,,,2137,Bug Scuff
      913222.000000,Grainery Tank,          32.979537,        -105.627208,27546,913222,Grainery Tank,Reservoir,NM,35,Otero,35,325846N,1053738W,                 33,               -106,,,,,2515,Cloudcrof
      913225.000000,Potato Tank,          32.980370,        -105.674708,27547,913225,Potato Tank,Reservoir,NM,35,Otero,35,325849N,1054029W,                 33,               -106,,,,,2525,Cloudcrof
      913226.000000,Forks Tank,          32.985370,        -105.648041,27548,913226,Forks Tank,Reservoir,NM,35,Otero,35,325907N,1053853W,                 33,               -106,,,,,2499,Cloudcrof
      913227.000000,Hearn,          32.350384,        -104.814684,27549,913227,Hearn,Reservoir,NM,35,Eddy,15,322101N,1044853W,                 32,               -105,,,,,1630,Ares Peak
      913228.000000,Acrey Water Storage Tank,          32.335939,        -104.831073,27550,913228,Acrey Water Storage Tan,Reservoir,NM,35,Eddy,15,322009N,1044952W,                 32,               -105,,,,,1653,Ares Peak
      913230.000000,Pasture Ridge Tank,          32.674261,        -105.818590,27551,913230,Pasture Ridge Tank,Reservoir,NM,35,Otero,35,324027N,1054907W,                 33,               -106,,,,,2040,Bug Scuff
      913232.000000,Lawyer Dirt Tank,          32.312606,        -104.839960,27552,913232,Lawyer Dirt Tank,Reservoir,NM,35,Eddy,15,321845N,1045024W,                 32,               -105,,,,,1625,Ares Peak
      913233.000000,B-Storage Tank,          32.326217,        -104.774126,27553,913233,B-Storage Tank,Reservoir,NM,35,Eddy,15,321934N,1044627W,                 32,               -105,,,,,1626,Ares Peak
      913234.000000,Rawhide Water Storage Tank,          32.282329,        -104.849126,27554,913234,Rawhide Water Storage T,Reservoir,NM,35,Eddy,15,321656N,1045057W,                 32,               -105,,,,,1693,Ares Peak
      913235.000000,Foster Water Storage Tank,          32.265662,        -104.821624,27555,913235,Foster Water Storage Ta,Reservoir,NM,35,Eddy,15,321556N,1044918W,                 32,               -105,,,,,1728,Ares Peak
      913236.000000,Black Water Storage Tank,          32.289829,        -104.788847,27556,913236,Black Water Storage Tan,Reservoir,NM,35,Eddy,15,321723N,1044720W,                 32,               -105,,,,,1656,Ares Peak
      913237.000000,Montgomery Water Storage Tank,          32.256773,        -104.860791,27557,913237,Montgomery Water Storag,Reservoir,NM,35,Otero,35,321524N,1045139W,                 32,               -105,,,,,1792,Ares Peak
      913238.000000,Joyce Water Storage Tank,          32.254273,        -104.805512,27558,913238,Joyce Water Storage Tan,Reservoir,NM,35,Otero,35,321515N,1044820W,                 32,               -105,,,,,1780,Ares Peak
      913239.000000,Taylor Tanks,          32.793146,        -105.942206,27559,913239,Taylor Tanks,Reservoir,NM,35,Otero,35,324735N,1055632W,                 33,               -106,,,,,1291,Alamogord
      913245.000000,Karruth Tank Number Two,          33.983663,        -108.951185,27560,913245,Karruth Tank Number Two,Reservoir,NM,35,Catron,3,335901N,1085704W,                 34,               -109,,,,,2486,Underwood
      913249.000000,Negrito Tank,          33.945052,        -108.561452,27561,913249,Negrito Tank,Reservoir,NM,35,Catron,3,335642N,1083341W,                 34,               -109,,,,,2273,Aragon
      913251.000000,Frank Tank,          33.906164,        -108.892015,27562,913251,Frank Tank,Reservoir,NM,35,Catron,3,335422N,1085331W,                 34,               -109,,,,,2222,Underwood
      913252.000000,Funderburg Tank Number Two,          33.892553,        -108.877292,27563,913252,Funderburg Tank Number,Reservoir,NM,35,Catron,3,335333N,1085238W,                 34,               -109,,,,,2181,Underwood
      913253.000000,SA Tank Number Two,          33.938108,        -108.950351,27564,913253,SA Tank Number Two,Reservoir,NM,35,Catron,3,335617N,1085701W,                 34,               -109,,,,,2345,Underwood
      913257.000000,E Robertson Tank,          33.988384,        -108.524785,27565,913257,E Robertson Tank,Reservoir,NM,35,Catron,3,335918N,1083129W,                 34,               -109,,,,,2308,Aragon
      913258.000000,Kline Tank,          33.954496,        -108.548951,27566,913258,Kline Tank,Reservoir,NM,35,Catron,3,335716N,1083256W,                 34,               -109,,,,,2250,Aragon
      913259.000000,Draw Tank,          33.970608,        -108.825070,27567,913259,Draw Tank,Reservoir,NM,35,Catron,3,335814N,1084930W,                 34,               -109,,,,,2346,Centerfir
      913260.000000,Shack Tank,          33.990608,        -108.801458,27568,913260,Shack Tank,Reservoir,NM,35,Catron,3,335926N,1084805W,                 34,               -109,,,,,2388,Centerfir
      913261.000000,Nancy Tank,          33.982553,        -108.778680,27569,913261,Nancy Tank,Reservoir,NM,35,Catron,3,335857N,1084643W,                 34,               -109,,,,,2308,Centerfir
      913262.000000,Fifteen Tank,          33.954497,        -108.812569,27570,913262,Fifteen Tank,Reservoir,NM,35,Catron,3,335716N,1084845W,                 34,               -109,,,,,2266,Centerfir
      913263.000000,Peak Tank,          33.952275,        -108.825625,27571,913263,Peak Tank,Reservoir,NM,35,Catron,3,335708N,1084932W,                 34,               -109,,,,,2257,Centerfir
      913264.000000,Hay Tank,          33.946719,        -108.837570,27572,913264,Hay Tank,Reservoir,NM,35,Catron,3,335648N,1085015W,                 34,               -109,,,,,2249,Centerfir
      913265.000000,Lower Cottonwood Tank,          33.880331,        -108.829513,27573,913265,Lower Cottonwood Tank,Reservoir,NM,35,Catron,3,335249N,1084946W,                 34,               -109,,,,,2264,Centerfir
      913266.000000,Whiting Tank,          33.903109,        -108.832291,27574,913266,Whiting Tank,Reservoir,NM,35,Catron,3,335411N,1084956W,                 34,               -109,,,,,2206,Centerfir
      913267.000000,Black Gap Tank Number Two,          33.903108,        -108.855347,27575,913267,Black Gap Tank Number T,Reservoir,NM,35,Catron,3,335411N,1085119W,                 34,               -109,,,,,2196,Centerfir
      913268.000000,Corner Tank Number One,          33.913664,        -108.813124,27576,913268,Corner Tank Number One,Reservoir,NM,35,Catron,3,335449N,1084847W,                 34,               -109,,,,,2233,Centerfir
      913269.000000,Corner Tank Number Two,          33.913942,        -108.773956,27577,913269,Corner Tank Number Two,Reservoir,NM,35,Catron,3,335450N,1084626W,                 34,               -109,,,,,2400,Centerfir
      913270.000000,Gap Tank,          33.928108,        -108.863681,27578,913270,Gap Tank,Reservoir,NM,35,Catron,3,335541N,1085149W,                 34,               -109,,,,,2231,Centerfir
      913273.000000,Upper Long Tank,          32.658712,        -105.562757,27579,913273,Upper Long Tank,Reservoir,NM,35,Otero,35,323931N,1053346W,                 33,               -106,,,,,2260,Bear Spri
      913278.000000,Turpin Tank,          32.875933,        -105.356647,27580,913278,Turpin Tank,Reservoir,NM,35,Otero,35,325233N,1052124W,                 33,               -105,,,,,1914,Elk
      913279.000000,Pine Tank,          32.899265,        -105.361092,27581,913279,Pine Tank,Reservoir,NM,35,Otero,35,325357N,1052140W,                 33,               -105,,,,,1890,Elk
      913280.000000,Buzzard Tank,          32.869266,        -105.365814,27582,913280,Buzzard Tank,Reservoir,NM,35,Otero,35,325209N,1052157W,                 33,               -105,,,,,1916,Robertson
      913281.000000,Wood Tank,          32.745095,        -105.706644,27583,913281,Wood Tank,Reservoir,NM,35,Otero,35,324442N,1054224W,                 33,               -106,,,,,2737,Graveyard
      913282.000000,Logan Tank,          32.740096,        -105.694144,27584,913282,Logan Tank,Reservoir,NM,35,Otero,35,324424N,1054139W,                 33,               -106,,,,,2742,Graveyard
      913283.000000,Rogers Tank,          32.709819,        -105.695256,27585,913283,Rogers Tank,Reservoir,NM,35,Otero,35,324235N,1054143W,                 33,               -106,,,,,2658,Graveyard
      913284.000000,Board Tank,          32.676765,        -105.636645,27586,913284,Board Tank,Reservoir,NM,35,Otero,35,324036N,1053812W,                 33,               -106,,,,,2498,Graveyard
      913290.000000,Tony Tank,          32.665370,        -105.961649,27587,913290,Tony Tank,Reservoir,NM,35,Otero,35,323955N,1055742W,                 33,               -106,,,,,1238,Deadman C
      913291.000000,Langford Windmill,          32.657593,        -105.935538,27588,913291,Langford Windmill,Reservoir,NM,35,Otero,35,323927N,1055608W,                 33,               -106,,,,,1253,Deadman C
      913300.000000,Hale Canyon Tank,          33.324530,        -105.552206,27589,913300,Hale Canyon Tank,Reservoir,NM,35,Lincoln,27,331928N,1053308W,                 33,               -106,,,,,2133,Ruidoso D
      913301.000000,Pine Tank,          33.320364,        -105.532762,27590,913301,Pine Tank,Reservoir,NM,35,Lincoln,27,331913N,1053158W,                 33,               -106,,,,,2259,Ruidoso D
      913302.000000,Fox Tank,          33.362585,        -105.521094,27591,913302,Fox Tank,Reservoir,NM,35,Lincoln,27,332145N,1053116W,                 33,               -106,,,,,2024,Ruidoso D
      913304.000000,Red Bluff Tank,          33.354250,        -105.603596,27592,913304,Red Bluff Tank,Reservoir,NM,35,Lincoln,27,332115N,1053613W,                 33,               -106,,,,,2038,Ruidoso D
      913305.000000,Blanche Tank,          33.344529,        -105.560539,27593,913305,Blanche Tank,Reservoir,NM,35,Lincoln,27,332040N,1053338W,                 33,               -106,,,,,1949,Ruidoso D
      913309.000000,Pepper Tank,          33.318143,        -105.484150,27594,913309,Pepper Tank,Reservoir,NM,35,Lincoln,27,331905N,1052903W,                 33,               -105,,,,,2220,Sheeppen
      913310.000000,Rock Water Holes,          33.368697,        -105.469427,27595,913310,Rock Water Holes,Reservoir,NM,35,Lincoln,27,332207N,1052810W,                 33,               -105,,,,,1948,Sheeppen
      913311.000000,Pauls Tank,          33.328977,        -105.460817,27596,913311,Pauls Tank,Reservoir,NM,35,Lincoln,27,331944N,1052739W,                 33,               -105,,,,,2150,Sheeppen
      913313.000000,Water Hole Tank,          33.345365,        -105.471650,27597,913313,Water Hole Tank,Reservoir,NM,35,Lincoln,27,332043N,1052818W,                 33,               -105,,,,,2027,Sheeppen
      913314.000000,Lucas Tank,          33.366197,        -105.494983,27598,913314,Lucas Tank,Reservoir,NM,35,Lincoln,27,332158N,1052942W,                 33,               -105,,,,,1997,Sheeppen
